date,pagePath,exits
2019-08-31,/courses/visualisation-r/,0
2019-08-31,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-08-31,/data-analysis-announcement/data-course-application-process/,0
2019-08-31,/events/inverness-events/,0
2019-08-31,/for-employers/,0
2019-08-31,/for-employers/become-a-partner/,0
2019-08-31,/for-employers/hire-with-codeclan/,0
2019-08-31,/funding/,0
2019-08-31,/site-map/,0
2019-08-31,/the-codeclan-experience/a-typical-day/,0
2019-09-01,/?s=Simul8,0
2019-09-01,/about-us/become-a-data-instructor/,0
2019-09-01,/about-us/join-us/,0
2019-09-01,/about-us/our-team/,0
2019-09-01,/blog/,0
2019-09-01,/blog/apply-immersive-programming-course/,0
2019-09-01,/blog/author/jonathan/,0
2019-09-01,/blog/codeclan-data-analysis-course-diary-001/,0
2019-09-01,/blog/codeclan-scoops-scotlandis-award/,0
2019-09-01,/blog/digital-development-loan/,0
2019-09-01,/blog/glasgow-coding-bootcamp-career/,0
2019-09-01,/blog/page/3/,0
2019-09-01,/blog/page/4/,0
2019-09-01,/blog/page/5/,0
2019-09-01,/courses/bespoke-courses/,0
2019-09-01,/courses/professional-software-development/student-case-studies/,0
2019-09-01,/courses/professional-software-development/student-projects/,0
2019-09-01,/day-in-life-jia-coding/,0
2019-09-01,/Edinburgh/,0
2019-09-01,/enquire/,0
2019-09-01,/events/,0
2019-09-01,/events/alumni-events/,0
2019-09-01,/events/other-events/,0
2019-09-01,/events/partner-events/,0
2019-09-01,/for-employers/sponsorships/,0
2019-09-01,/the-codeclan-experience/,0
2019-09-01,/the-codeclan-experience/a-typical-day/,0
2019-09-02,/about-us/become-a-data-instructor/,0
2019-09-02,/about-us/become-a-ta-data/,0
2019-09-02,/about-us/become-an-instructor/,0
2019-09-02,/admissions-track-data/,0
2019-09-02,/admissions-track/?elementor-preview=14841&ver=1567430796,0
2019-09-02,/blog/ask-for-help-coding/,0
2019-09-02,/blog/author/brian/,0
2019-09-02,/blog/author/jonathan/,0
2019-09-02,/blog/author/jonathan/page/2/,0
2019-09-02,/blog/author/jonathan/page/3/,0
2019-09-02,/blog/author/jonathan/page/4/,0
2019-09-02,/blog/author/jonathan/page/5/,0
2019-09-02,/blog/category/careers-in-tech/,0
2019-09-02,/blog/category/careers-in-tech/page/2/,0
2019-09-02,/blog/category/careers-in-tech/page/3/,0
2019-09-02,/blog/category/employers/,0
2019-09-02,/blog/category/instructor-blogs/,0
2019-09-02,/blog/category/learning-to-code/,0
2019-09-02,/blog/category/whats-happening-at-codeclan/,0
2019-09-02,/blog/change-story-not-just-career/,0
2019-09-02,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,0
2019-09-02,/blog/codeclan-glasgow-clockwise/,0
2019-09-02,/blog/data-science-r-programming/,0
2019-09-02,/blog/free-courses-launched-techmums/,0
2019-09-02,/blog/graduates-charley-junior-developer/,0
2019-09-02,/blog/how-i-discovered-code/,0
2019-09-02,/blog/meet-our-graduates-daniel-at-dog/,0
2019-09-02,/blog/meet-our-instructors-keith/,0
2019-09-02,/blog/melindas-memo-august-2019/,0
2019-09-02,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-09-02,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-09-02,/blog/page/2/,0
2019-09-02,/blog/page/3/,0
2019-09-02,/blog/peter-support-engineer-freeagent/,0
2019-09-02,/blog/primary-teacher-to-java-developer/,0
2019-09-02,/blog/scottish-companies-tech-gender-gap/,0
2019-09-02,/blog/two-years-after-codeclan-meet-alasdair-products-developer-at-inoapps/,0
2019-09-02,/blog/why-learn-coding/,0
2019-09-02,/courses/edaid-apply/psd/,0
2019-09-02,/courses/edaid-apply/psd/course_application_1,0
2019-09-02,/courses/full-stack-web-development/apply-inverness/,0
2019-09-02,/courses/professional-software-development/apply/course_application_1,0
2019-09-02,/courses/professional-software-development/charlotte-case-study/,0
2019-09-02,/courses/professional-software-development/sarahs-reskilling-story/,0
2019-09-02,/courses/professional-software-development/student-case-studies/,0
2019-09-02,/courses/professional-software-development/student-projects/,0
2019-09-02,/courses/ux-advanced/,0
2019-09-02,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-02,/digital-careers/,0
2019-09-02,/digital-careers/software-developer/,0
2019-09-02,/digital-careers/support-engineer/,0
2019-09-02,/events/,0
2019-09-02,/events/alumni-events/,0
2019-09-02,/events/partner-events/,0
2019-09-02,/for-employers/become-a-partner/,0
2019-09-02,/for-employers/client-xperience/,0
2019-09-02,/for-employers/hire-with-codeclan/,0
2019-09-02,/for-employers/sponsorships/,0
2019-09-02,/for-employers/upskill-your-staff/,0
2019-09-02,/funding/,0
2019-09-02,/the-codeclan-experience/the-alumni/,0
2019-09-03,/about-us/become-a-data-instructor/,0
2019-09-03,/about-us/join-us/technical-writer-for-data/,0
2019-09-03,/blog/category/employers/,0
2019-09-03,/blog/category/inspiring-stories/,0
2019-09-03,/blog/category/learning-to-code/,0
2019-09-03,/blog/fiona-adam-talk-ux-human-choices-bad-websites/,0
2019-09-03,/blog/melindas-memo-august-2019/,0
2019-09-03,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-09-03,/blog/page/10/,0
2019-09-03,/blog/page/11/,0
2019-09-03,/blog/page/12/,0
2019-09-03,/blog/page/13/,0
2019-09-03,/blog/page/14/,0
2019-09-03,/blog/page/15/,0
2019-09-03,/blog/page/16/,0
2019-09-03,/blog/page/17/,0
2019-09-03,/blog/page/2/,0
2019-09-03,/blog/page/3/,0
2019-09-03,/blog/page/4/,0
2019-09-03,/blog/page/5/,0
2019-09-03,/blog/page/6/,0
2019-09-03,/blog/page/7/,0
2019-09-03,/blog/page/8/,0
2019-09-03,/blog/page/9/,0
2019-09-03,/blog/scottish-companies-tech-gender-gap/,0
2019-09-03,/blog/tag/backgrounds/,0
2019-09-03,/blog/tag/graduation/,0
2019-09-03,/blog/tag/scholarship/,0
2019-09-03,/blog/tag/sdi/,0
2019-09-03,/courses/16-week-course/apply/,0
2019-09-03,/courses/edaid-apply/psd/course_application_1,0
2019-09-03,/courses/edaid-apply/psd/course_application_2,0
2019-09-03,/courses/full-stack-web-development/apply-inverness/,0
2019-09-03,/courses/professional-software-development/apply/course_application_1,0
2019-09-03,/courses/professional-software-development/career-support/,0
2019-09-03,/courses/professional-software-development/student-case-studies/,0
2019-09-03,/courses/statistical-modelling/,0
2019-09-03,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-03,/digital-careers/data-scientist/,0
2019-09-03,/digital-careers/product-owner/,0
2019-09-03,/digital-careers/software-developer/,0
2019-09-03,/digital-careers/ux-consultant/,0
2019-09-03,/event,0
2019-09-03,/events/,0
2019-09-03,/events/inverness-events/,0
2019-09-03,/events/other-events/,0
2019-09-03,/for-employers/become-a-partner/,0
2019-09-03,/for-employers/employer-case-studies/,0
2019-09-03,/for-employers/employer-case-studies/zonal-case-study/,0
2019-09-03,/for-employers/sponsorships/,0
2019-09-03,/ourbrand/,0
2019-09-03,/site-map/,0
2019-09-03,/the-codeclan-experience/the-alumni/,0
2019-09-04,/?elementor-preview=15&ver=1567588174,0
2019-09-04,/about-us/become-an-instructor/part-time-teaching/,0
2019-09-04,/about-us/our-team/?elementor-preview=61&ver=1567588246,0
2019-09-04,/admissions-track/&source=gmail&ust=1567713294933000&usg=AFQjCNEMTHKmanCVs7GWjS3KSM9741vwZQ,0
2019-09-04,/blog/category/inspiring-stories/,0
2019-09-04,/blog/category/inspiring-stories/page/2/,0
2019-09-04,/blog/category/learning-to-code/,0
2019-09-04,/blog/category/whats-happening-at-codeclan/,0
2019-09-04,/blog/category/whats-new/,0
2019-09-04,/blog/codebar-edinburgh-second-anniversary/,0
2019-09-04,/blog/codeclan-students-meet-employers-at-speed-networking-event/,0
2019-09-04,/blog/codeclan-students-natasha-glasgow/,0
2019-09-04,/blog/data-analysis-course-glasgow-launch/,0
2019-09-04,/blog/digital-development-loan/,0
2019-09-04,/blog/graduates-peter-tester-junior-software-developer/,0
2019-09-04,/blog/graham-glasgow-cohort-2/,0
2019-09-04,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,0
2019-09-04,/blog/meet-colin-instructor-at-codeclan/,0
2019-09-04,/blog/meet-our-grads-alex-self-published-game-developer/,0
2019-09-04,/blog/meet-team-louise-instructor/,0
2019-09-04,/blog/melindas-memo-august-2019/,0
2019-09-04,/blog/melindas-memo-july-2019/,0
2019-09-04,/blog/new-career-in-tech-autumn/,0
2019-09-04,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-09-04,/blog/scottish-government-hiring/,0
2019-09-04,/blog/tag/e33/,0
2019-09-04,/blog/tag/job/,0
2019-09-04,/blog/tag/partners/,0
2019-09-04,/courses/bespoke-courses/,0
2019-09-04,/courses/full-stack-web-development/apply-inverness/,0
2019-09-04,/courses/inverness/,0
2019-09-04,/courses/professional-software-development/apply/course_application_2,0
2019-09-04,/courses/professional-software-development/career-support/,0
2019-09-04,/courses/professional-software-development/student-case-studies/,0
2019-09-04,/courses/ux-advanced/,0
2019-09-04,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-04,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,0
2019-09-04,/data-protection/,0
2019-09-04,/digital-careers/data-scientist/,0
2019-09-04,/digital-careers/software-developer/,0
2019-09-04,/digital-careers/support-engineer/,0
2019-09-04,/digital-careers/test-engineer/,0
2019-09-04,/digital-careers/ux-consultant/,0
2019-09-04,/events/,0
2019-09-04,/events/inverness-events/,0
2019-09-04,/for-employers/client-xperience/,0
2019-09-04,/for-employers/community-outreach/,0
2019-09-04,/for-employers/hire-with-codeclan/,0
2019-09-04,/for-employers/upskill-your-staff/,0
2019-09-04,/funding/,0
2019-09-04,/site-map/,0
2019-09-04,/the-codeclan-experience/the-alumni/,0
2019-09-05,/15668-2/,0
2019-09-05,/about-us/become-a-ta-data/,0
2019-09-05,/about-us/become-an-instructor/part-time-teaching/,0
2019-09-05,/about-us/join-us/?fbclid=IwAR1fSeyGMVQL-hheUWNSwbRcaQ0VHBHCThBz7LUGaRur4iECbQDkXwbADvM,0
2019-09-05,/accessibility/,0
2019-09-05,/blog/apply-immersive-programming-course/,0
2019-09-05,/blog/author/lillian/,0
2019-09-05,/blog/author/lillian/page/2/,0
2019-09-05,/blog/category/careers-in-tech/,0
2019-09-05,/blog/category/whats-new/page/2/,0
2019-09-05,/blog/category/whats-new/page/3/,0
2019-09-05,/blog/graduates-charley-junior-developer/,0
2019-09-05,/blog/meet-colin-instructor-at-codeclan/,0
2019-09-05,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-09-05,/blog/page/2/,0
2019-09-05,/blog/page/3/,0
2019-09-05,/blog/page/4/,0
2019-09-05,/blog/page/5/,0
2019-09-05,/blog/page/6/,0
2019-09-05,/blog/say-hello-to-edinburgh-cohort-33/,0
2019-09-05,/campuses/,0
2019-09-05,/courses/full-stack-web-development/apply-inverness/,0
2019-09-05,/courses/inverness/,0
2019-09-05,/courses/professional-software-development/apply/course_application_1,0
2019-09-05,/courses/professional-software-development/career-support/,0
2019-09-05,/courses/professional-software-development/sarahs-reskilling-story/,0
2019-09-05,/courses/professional-software-development/student-case-studies/,0
2019-09-05,/courses/statistical-modelling/,0
2019-09-05,/courses/visualisation-r/,0
2019-09-05,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-05,/digital-careers/data-scientist/,0
2019-09-05,/digital-careers/product-owner/,0
2019-09-05,/digital-careers/support-engineer/,0
2019-09-05,/digital-careers/test-engineer/,0
2019-09-05,/events/inverness-events/,0
2019-09-05,/events/other-events/,0
2019-09-05,/for-employers/become-a-partner/,0
2019-09-05,/for-employers/client-xperience/,0
2019-09-05,/for-employers/employer-case-studies/,0
2019-09-05,/for-employers/upskill-your-staff/,0
2019-09-05,/funding/,0
2019-09-05,/inverness/,0
2019-09-05,/jointheclan/,0
2019-09-05,/site-map/,0
2019-09-05,/the-codeclan-experience/,0
2019-09-06,/blog/9-websites-start-coding-journey/,0
2019-09-06,/blog/category/whats-new/,0
2019-09-06,/blog/graduates-hayley-microbiologist-software-developer/,0
2019-09-06,/blog/hiring-developers-for-the-future/,0
2019-09-06,/blog/melindas-memo-august-2019/,0
2019-09-06,/blog/why-learn-coding/,0
2019-09-06,/campuses/,0
2019-09-06,/courses/agile-for-effective-teams/,0
2019-09-06,/courses/full-stack-web-development/cost-and-funding/,0
2019-09-06,/courses/inverness/,0
2019-09-06,/courses/professional-software-development/apply/course_application_1,0
2019-09-06,/courses/professional-software-development/apply/course_application_2,0
2019-09-06,/courses/professional-software-development/charlotte-case-study/,0
2019-09-06,/courses/professional-software-development/student-case-studies/,0
2019-09-06,/courses/professional-software-development/student-projects/,0
2019-09-06,/data-analysis-announcement/apply-for-data-analysis/,0
2019-09-06,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-06,/data-analysis-announcement/cost-and-funding/,0
2019-09-06,/digital-careers/data-scientist/,0
2019-09-06,/digital-careers/product-owner/,0
2019-09-06,/digital-careers/ux-consultant/,0
2019-09-06,/events/inverness-events/,0
2019-09-06,/events/other-events/,0
2019-09-06,/events/various-events/,0
2019-09-06,/for-employers/client-xperience/,0
2019-09-06,/for-employers/employer-case-studies/zonal-case-study/,0
2019-09-06,/for-employers/upskill-your-staff/,0
2019-09-06,/highlands-academy/,0
2019-09-06,/inverness/,0
2019-09-06,/the-codeclan-experience/codeclans-culture/,0
2019-09-06,/the-codeclan-experience/the-curriculum/,0
2019-09-07,/accessibility/,0
2019-09-07,/blog/,0
2019-09-07,/blog/apply-immersive-programming-course/,0
2019-09-07,/blog/category/careers-in-tech/,0
2019-09-07,/blog/category/industry/,0
2019-09-07,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,0
2019-09-07,/blog/finding-creativity-through-code-meet-richard-product-manager-at-neu/,0
2019-09-07,/blog/inspirational-women-tech/,0
2019-09-07,/blog/meet-our-graduates-alex-junior-software-developer/,0
2019-09-07,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-09-07,/blog/scotland-demand-for-developers-growing/,0
2019-09-07,/campuses/,0
2019-09-07,/courses/bespoke-courses/,0
2019-09-07,/courses/data-carpentry/,0
2019-09-07,/courses/full-stack-web-development/apply-inverness/,0
2019-09-07,/courses/professional-software-development/apply/course_application_1,0
2019-09-07,/courses/ux-advanced/,0
2019-09-07,/digital-careers/software-developer/,0
2019-09-07,/enquire/,0
2019-09-07,/events/partner-events/,0
2019-09-07,/for-employers/hire-with-codeclan/,0
2019-09-07,/inverness/,0
2019-09-07,/site-map/,0
2019-09-07,/the-codeclan-experience/,0
2019-09-08,/about-us/become-an-instructor/,0
2019-09-08,/about-us/our-team/our-board/,0
2019-09-08,/blog/,0
2019-09-08,/blog/ask-for-help-coding/,0
2019-09-08,/blog/category/inspiring-stories/,0
2019-09-08,/blog/category/learning-to-code/,0
2019-09-08,/blog/melindas-memo-august-2019/,0
2019-09-08,/blog/new-career-in-tech-autumn/,0
2019-09-08,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-09-08,/courses/16-week-course/apply/,0
2019-09-08,/courses/agile-for-effective-teams/,0
2019-09-08,/courses/bespoke-courses/,0
2019-09-08,/courses/data-carpentry/,0
2019-09-08,/courses/edaid-apply/,0
2019-09-08,/courses/edaid-apply/psd/,0
2019-09-08,/courses/edaid-apply/psd/course_application_2,0
2019-09-08,/courses/full-stack-web-development/apply-inverness/,0
2019-09-08,/courses/full-stack-web-development/apply-inverness/course_application_hie_1,0
2019-09-08,/courses/intro-to-r/,0
2019-09-08,/courses/professional-software-development/apply/,0
2019-09-08,/courses/professional-software-development/apply/course_application_1,0
2019-09-08,/courses/professional-software-development/career-support/,0
2019-09-08,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_1,0
2019-09-08,/data-analysis-announcement/apply-for-data-analysis/data_analysis_application_2,0
2019-09-08,/digital-careers/,0
2019-09-08,/digital-careers/data-scientist/,0
2019-09-08,/digital-careers/product-owner/,0
2019-09-08,/digital-careers/software-developer/,0
2019-09-08,/digital-careers/test-engineer/,0
2019-09-08,/digital-careers/ux-consultant/,0
2019-09-08,/enquire/,0
2019-09-08,/events/inverness-events/,0
2019-09-08,/for-employers/,0
2019-09-08,/for-employers/community-outreach/,0
2019-09-08,/for-employers/employer-case-studies/,0
2019-09-08,/for-employers/employer-case-studies/castlight-2/,0
2019-09-08,/for-employers/hire-with-codeclan/,0
2019-09-08,/highlands-academy/,0
2019-09-08,/site-map/,0
2019-09-08,/the-codeclan-experience/,0
2019-09-08,/the-codeclan-experience/the-alumni/,0
2019-09-09,/blog/2018-our-year-in-review/,0
2019-09-09,/blog/apply-immersive-programming-course/,0
2019-09-09,/blog/author/killian/,0
2019-09-09,/blog/author/killian/page/3/,0
2019-09-09,/blog/author/killian/page/5/,0
2019-09-09,/blog/author/killian/page/6/,0
2019-09-09,/blog/author/killian/page/7/,0
2019-09-09,/blog/battled-pokemon-project/,0
2019-09-09,/blog/category/careers-in-tech/,0
2019-09-09,/blog/category/employers/,0
2019-09-09,/blog/category/employers/page/2/,0
2019-09-09,/blog/category/industry/,0
2019-09-09,/blog/category/whats-happening-at-codeclan/,0
2019-09-09,/blog/claires-coding-journey-from-hobby-to-career/,0
2019-09-09,/blog/codeclan-data-analysis-course-diary-001/,0
2019-09-09,/blog/codeclan-finalist-in-scottish-financial-technology-awards/,0
2019-09-09,/blog/codeclan-glasgow-employer-partners/,0
2019-09-09,/blog/congratulations-cohort-e29-graduates/,0
2019-09-09,/blog/glasgow-coding-bootcamp-career/,0
2019-09-09,/blog/graduate-chris-android-developer/,0
2019-09-09,/blog/graduate-natalie-ux-analyst/,0
2019-09-09,/blog/graduates-charley-junior-developer/,0
2019-09-09,/blog/meet-our-graduates-daniel-at-dog/,0
2019-09-09,/blog/meet-our-instructors-keith/,0
2019-09-09,/blog/meet-our-partners-airts/,0
2019-09-09,/blog/melindas-memo-august-2019/,0
2019-09-09,/blog/no-tech-background-no-problem-8-career-changers-from-different-backgrounds/,0
2019-09-09,/blog/our-guide-to-funding-our-full-time-courses/,0
2019-09-09,/blog/page/2/,0
2019-09-09,/blog/page/3/,0
2019-09-09,/blog/scottish-government-hiring/,0
2019-09-09,/blog/scottish-minister-helps-codeclan-highlands-open-for-business/,0
